code,term
103301009,"Vertigo, acute onset with vomiting and inability to stand"
122572000,Vomitus specimen
139330007,Nausea
139332004,Nausea present
139334003,Nausea NOS
139335002,(Vomiting (& [C/O] or [symptoms])) or (rumination)
139337005,Vomiting
139338000,Projectile vomiting
139341009,Vomiting - bile stained
139342002,Vomiting NOS
139385006,Diarrhoea symptom: [NOS] or [& vomiting]
139386007,Diarrhoea and vomiting
145048004,Vomit examination
145049007,Vomit examination - general
145050007,Vomit sent for examination
145051006,Vomit examination normal
145052004,Vomit examination abnormal
145053009,Vomit exam. general NOS
145054003,Vomit appearance
145055002,Vomit appearance - normal
145056001,Vomit appearance - abnormal
145059008,Vomit: bilious (& O/E)
145061004,Vomit: mucous present
145063001,Vomit: undigested food present
145066009,Vomit: appearance NOS
145067000,Vomit odour
145068005,Vomit odour normal
145069002,Vomit odour offensive
145071002,Vomit odour NOS
145072009,Vomit pH
145073004,Vomit pH normal
145074005,Vomit: excessive acidity
145075006,Vomit: excessive alkalinity
145076007,Vomit pH NOS
145086008,Vomit examination NOS
146291000119108,Vomiting without nausea
15387003,Vomiting
154923002,(Psychogenic GIT symptoms: [aerophagy] or [globus] or [vomiting]) or (cyclical vomiting)
155721000,Habit vomiting
158420004,[D]Nausea and vomiting
158421000,[D]Nausea
158422007,[D]Vomiting
158423002,[D]Emesis
158424008,[D]Nausea and vomiting NOS
162055004,Nausea
162057007,Nausea present
162060000,Nausea NOS
162061001,(Vomiting (& [C/O] or [symptoms])) or (rumination)
162063003,(Vomiting) or (bilious attack) or (throwing up)
162065005,Vomiting - bile stained
162067002,Vomiting NOS
162108007,Diarrhoea symptom: [NOS] or [& vomiting]
162109004,Diarrhoea and vomiting
167820005,Vomit examination
167821009,Vomit examination - general
167822002,Vomit sent for examination
167823007,Vomit examination normal
167824001,Vomit examination abnormal
167825000,Vomit examination general NOS
167826004,Vomit appearance
167827008,Vomit appearance - normal
167828003,Vomit appearance - abnormal
167831002,Vomit: bilious (& O/E)
167833004,Vomit: mucous present
167835006,Vomit: undigested food present
167838008,Vomit: appearance NOS
167839000,Odor of vomit
167840003,Vomit odor normal
167841004,Vomit odor offensive
167843001,Vomit odor NOS
167844007,Measurement of vomit pH
167845008,Vomit pH normal
167846009,Vomit: excessive acidity
167847000,Vomit: excessive alkalinity
167848005,Vomit pH NOS
167858009,Vomit examination NOS
16932000,Nausea and vomiting
186168003,(Infectious diarrhoea: [presumed] or [? & vomiting]) or (infantile gastroenteritis)
186739009,Epidemic vomiting syndrome
18773000,Cyclical vomiting syndrome
191970005,Psychogenic cyclical vomiting
192015007,Psychogenic vomiting NOS
192450008,Vomiting associated with other psychological disturbances
196746003,Persistent vomiting
196747007,Cyclical vomiting NOS
196748002,Habit vomiting
196749005,Persistent vomiting NOS
1985008,Vomitus
207110008,[D]Nausea and vomiting
207111007,[D]Nausea
207112000,[D]Vomiting
207113005,[D]Emesis
207115003,[D]Projectile vomiting
207116002,[D]Nausea and vomiting NOS
21609003,Gastric vomitus
225586007,Vomiting food
236082001,Vomiting disorder
236083006,Intermittent vomiting
23971007,Acute vomiting
249497008,Vomiting symptom
249500002,Effortless vomiting
249519007,Diarrhea and vomiting
2648004,Bile vomitus
