code,term
102453009,Peritonsillar cellulitis
133171000119105,Chronic pharyngolaryngitis
139656008,Throat symptoms (& sore throat symptom)
139658009,Has a sore throat
139659001,Sore throat - chronic
139660006,Sore throat symptom NOS
139668004,Pain in throat
139670008,Throat irritation
140004,Chronic pharyngitis
141458004,Inflamed throat
14969004,Catarrhal laryngitis
155497009,(Acute nasopharyngitis) or (common cold) or (acute coryza) or (acute rhinitis) or (sniffles) or (snuffles)
155502006,Throat: [acute pharyngitis] or [infection NOS] or [sore]
155503001,Acute tonsillitis
155504007,Recurrent acute tonsillitis
155505008,Acute laryngitis and tracheitis
155506009,Acute laryngitis
155521003,(Chronic pharyngitis/nasopharyngitis) or (catarrh) or (congested nose)
155523000,Chronic pharyngitis
155524006,Chronic nasopharyngitis
155530006,Chronic tonsillitis
155532003,Chronic adenotonsillitis
155535001,Chronic laryngitis
158299009,[D]Throat pain
162386003,Throat soreness (& symptom)
162388002,Has a sore throat
162389005,Sore throat - chronic
162390001,Sore throat symptom NOS
162397003,Pain in throat
162400007,Throat irritation
164261009,Inflamed throat
17741008,Acute tonsillitis
195648002,(Acute nasopharyngitis or rhinitis) or (common cold)
195654001,Throat: [acute pharyngitis] or [sore NOS (& viral)] or [infection]
195656004,Acute phlegmonous pharyngitis
195657008,Acute ulcerative pharyngitis
195664005,Acute pharyngitis NOS
195665006,Tonsillitis (& acute)
195666007,Acute erythematous tonsillitis
195667003,Acute follicular tonsillitis
195668008,Acute ulcerative tonsillitis
195669000,Acute catarrhal tonsillitis
195677001,Recurrent acute tonsillitis
195678006,Acute tonsillitis NOS
195679003,Acute laryngitis and tracheitis
195680000,Acute edematous laryngitis
195681001,Acute ulcerative laryngitis
195682008,Acute catarrhal laryngitis
195683003,Acute phlegmonous laryngitis
195690008,Acute laryngitis NOS
195703007,Acute laryngitis and tracheitis NOS
195706004,Tracheopharyngitis
195707008,Tracheopharyngitis
195709006,Pharyngolaryngitis
195763009,Chronic pharyngitis and nasopharyngitis
195775004,Chronic: [pharyngitis] or [sore throat]
195777007,Simple chronic pharyngitis
195778002,Simple chronic pharyngitis
195782000,Chronic follicular pharyngitis
195783005,Chronic pharyngitis NOS
195784004,Chronic pharyngitis and nasopharyngitis NOS
195794009,(Chronic tonsillitis) or (chronic adenoiditis)
195798007,Chronic adenotonsillitis
195810009,Chronic laryngitis and laryngotracheitis
195811008,Chronic simple laryngitis
195812001,Chronic catarrhal laryngitis
195815004,Chronic laryngitis NOS
195816003,Chronic laryngitis NOS
198691000000108,Acute obstructive laryngitis
206949003,[D]Throat pain
214081000000107,Acute obstructive laryngitis
232405008,Chronic ulcerative pharyngitis
232426008,Acute simple laryngitis
232428009,Acute membranous laryngitis
232429001,Acute subglottic laryngitis
2365002,Chronic granular pharyngitis
266377009,(Acute nasopharyngitis) or (common cold) or (acute coryza) or (acute rhinitis) or (sniffles) or (snuffles)
266379007,Throat: [acute pharyngitis] or [infection NOS] or [sore]
266381009,Acute respiratory infection: [NOS] or [pharyngotracheitis] or [tracheopharyngitis]
266383007,(Chronic pharyngitis/nasopharyngitis) or (catarrh) or (congested nose)
266390002,(Other URT disease NOS) or (chronic tracheopharyngitis)
267102003,Sore throat symptom
267180009,Throat symptoms (& sore throat symptom)
27321001,Acute pharyngitis
275488008,Sore throat - chronic
276443001,Acute laryngitis and/or tracheitis
27878001,Follicular tonsillitis
281795003,Inflamed tonsils
29951006,Chronic laryngitis
302911003,Acute lingual tonsillitis
304521001,Sore throat
363746003,Acute pharyngitis
367427004,"Acute pharyngitis, NOS"
37616004,Pharyngitis
405737000,Pharyngitis
40766000,Enteroviral lymphonodular pharyngitis
408669002,Acute laryngitis with obstruction
45913009,Laryngitis
47841006,Chronic nasopharyngitis
497121000000103,[D]Throat pain
51388003,Pharyngeal pain
51476001,Nasopharyngitis
542861000000102,Sore throat symptom NOS
55355000,Acute laryngopharyngitis
603091000000105,Acute laryngitis NOS
603131000000108,Acute laryngitis and tracheitis NOS
605921000000107,Chronic laryngitis NOS
607921000000102,Acute pharyngitis NOS
623471000000106,Acute tonsillitis NOS
623621000000109,Chronic pharyngitis NOS
623631000000106,Chronic pharyngitis and nasopharyngitis NOS
6655004,Acute laryngitis
82272006,Common cold
86773000,Edematous laryngitis
878818001,Pharyngotonsillitis
90176007,Tonsillitis
90979004,Chronic tonsillitis
