code,term
105191000119100,Acquired central alveolar hypoventilation
105491000119107,Primary hyposomnia
105521000119109,Organic mixed sleep disorder
1057371000000102,Signposting to the Sleep Council
1069241000000104,Does not sleep without sedation
1070941000000105,Difficulty sleeping with sedation
1070951000000108,Difficulty sleeping without sedation
1072611000000100,Does not sleep
1072621000000106,Does not sleep with sedation
1074261000000105,Does sleep with sedation
1075841000000106,Unable to sleep with sedation
1075851000000109,Unable to sleep without sedation
1101000119103,Obstructive sleep apnea of adult
111489007,Breathing-related sleep disorder
12262002,Restless sleep
130989002,Sleep deprivation
139485005,Insomnia (& symptom) or somnolence
139500000,Poor sleep pattern
141000119100,Daytime somnolence
154927001,Sleep disorders (& [insomnia] or [nightmares] or [sleepwalking (& somnambulism)])
158124004,[D]Somnolence
158149000,[D]Sleep disturbances (& [hypersomnia] or [insomnia])
158150000,"[D]Sleep disturbance, unspecified"
158152008,[D]Insomnia
158154009,[D]Hypersomnia
158155005,[D]Sleep rhythm inversion
158156006,[D]Sleep rhythm irregular
158157002,[D]Sleep-wake rhythm non-24-hour cycle
158158007,[D]Sleep dysfunction with sleep stage disturbance
158159004,[D]Sleep dysfunction with arousal disturbance
158160009,[D]Sleep dysfunction NEC
162201008,Insomnia (& C/O)
162202001,Initial insomnia
162203006,Middle insomnia
162204000,Late insomnia
162224001,Poor sleep pattern
17402007,Pavor diurnus
177841000000108,Light sleep
186211000000101,Light sleep
189651000000108,Light sleep
191994005,Non-organic sleep disorders (& [hypersomnia] or [insomnia])
191995006,Unspecified non-organic sleep disorder
191996007,Insomnia: [transient] or [NOS]
191997003,Persistent insomnia
191998008,Hypersomnia: [transient] or [NOS]
191999000,Persistent hypersomnia
192004002,Repeated rapid eye movement sleep interruptions
192005001,Other sleep stage or arousal dysfunction
192006000,(Repetitive intrusions of sleep) or (restless sleep)
192007009,Short-sleeper
192008004,Reversed sleep-wake cycle
192009007,(Dreams) or (other non-organic sleep disorder)
192010002,Non-organic sleep disorder NOS
192453005,Non-organic sleep disorder
192454004,Nonorganic insomnia
192455003,Hypersomnia of non-organic origin
192456002,[X] Nonorganic disorder of the sleep-wake schedule: [psychogenic inversion of circadian rhythm (including nyctohemeral rhythm and sleep rhythm)]
192457006,Sleepwalking
192460004,[X]Other nonorganic sleep disorders
192462007,"[X]Nonorganic sleep disorder, unspecified"
193042000,Cataplexy and narcolepsy
193462001,Insomnia
194436004,Sleep-wake disorder
194437008,Disorders of initiating and maintaining sleep
194439006,Disorders of excessive somnolence
194440008,Disorder of sleep-wake cycle
194498000,[X]Other sleep disorders
198437004,Menopausal sleeplessness
206712002,[D]Somnolence
206746001,[D]Sleep disturbances
206747005,"[D]Sleep disturbance, unspecified"
206749008,[D]Insomnia NOS
206751007,[D]Hypersomnia NOS
