code,term
1047261000000103,Breathlessness care management
1092441000000107,Extended Medical Research Council dyspnoea scale score
119981000146107,Dyspnea caused by Severe acute respiratory syndrome coronavirus 2
139192008,(Symptom: [SOB] or [breathlessness] or [dyspnoea]) or (breathlessness)
139194009,Breathless - moderate exertion
139195005,Breathless - mild exertion
139196006,Dyspnoea at rest
139198007,Paroxysmal nocturnal dyspnoea
139201002,Dyspnoea
139204005,Dyspnoea on exertion
139205006,Nocturnal dyspnoea
139207003,Breathlessness NOS
140107002,O/E - dyspnoea
158371003,[D]Dyspnoea
161937008,(Symptom: [SOB] or [breathlessness] or [dyspnoea]) or (breathlessness)
161938003,No breathlessness
161939006,Breathless - moderate exertion
161940008,Breathless - mild exertion
161941007,Dyspnea at rest
161942000,(Breathless - lying flat) or (orthopnoea symptom)
161946002,Dyspnoea
161948001,Dyspnoea on exertion
161949009,Nocturnal dyspnoea
161951008,Breathlessness NOS
162890008,On examination - dyspnea
17216000,"Dyspnea, class I"
20112008,Dyspnea leaning over
207059009,[D]Dyspnea
248548009,Nocturnal dyspnea
248578000,Sobbing respiration
24921003,Dyspnea raising arms
25209001,Inspiratory dyspnea
262155001,Sobradhino
267036007,Dyspnea
28263002,Crying
34560001,Expiratory dyspnea
389325005,Breathless - strenuous exertion
390058004,Breathless - strenuous exertion
390871002,Breathless - strenuous exertion
39950000,"Dyspnea, class III"
422177004,Dyspnea associated with acquired immunodeficiency syndrome
49233005,Dyspnea
498021000000103,[D]Dyspnoea
55442000,Paroxysmal nocturnal dyspnea
572661000000100,Breathlessness NOS
57769004,Dyspnea after eating
59265000,Paroxysmal dyspnea
59662006,Sobemovirus group
60845006,Dyspnea on exertion
62744007,Orthopnea
702581006,Difficulty eating due to breathlessness
719413006,Breathlessness care management
719415004,Breathlessness care
72365000,"Dyspnea, class II"
73322006,"Dyspnea, class IV"
870179002,modified Medical Research Council Dyspnea Scale
870535009,Chronic dyspnea
888131000000106,Breathlessness causing difficulty eating
888141000000102,Breathlessness causing difficulty eating 
