code,term,dmd_id
38898011000001108,Hyoscine 1mg/72hours transdermal patches,38898011000001108
3160411000001108,Scopoderm TTS 1.5mg patches,3160411000001108
9244511000001107,Scopoderm 1.5mg patches,9244511000001107
35722711000001108,Doxylamine 10mg / Pyridoxine 10mg gastro-resistant tablets,35722711000001108
35711711000001109,Xonvea 10mg/10mg gastro-resistant tablets,35711711000001109
36024111000001104,Palonosetron 250micrograms/5ml solution for injection vials,36024111000001104
40470211000001101,Palonosetron 250micrograms/5ml solution for injection vials,40470211000001101
34739811000001104,Palonosetron 250micrograms/5ml solution for injection vials,34739811000001104
33590511000001103,Palonosetron 250micrograms/5ml solution for injection vials,33590511000001103
36534711000001103,Palonosetron 250micrograms/5ml solution for injection vials,36534711000001103
36867711000001100,Palonosetron 250micrograms/5ml solution for injection vials,36867711000001100
40821611000001101,Palonosetron 250micrograms/5ml solution for injection vials,40821611000001101
20146411000001104,Palonosetron 500microgram capsules,20146411000001104
9309611000001106,Aloxi 250micrograms/5ml solution for injection vials,9309611000001106
20136111000001105,Aloxi 500microgram capsules,20136111000001105
11089311000001106,Cinnarizine 20mg / Dimenhydrinate 40mg tablets,11089311000001106
11065111000001109,Arlevert tablets,11065111000001109
409208006,Aprepitant 80mg capsules,409208006
37303511000001103,Aprepitant 80mg capsules,37303511000001103
37249411000001101,Aprepitant 80mg capsules,37249411000001101
37171411000001101,Aprepitant 80mg capsules,37171411000001101
38076411000001109,Aprepitant 80mg capsules,38076411000001109
37246211000001109,Aprepitant 80mg capsules,37246211000001109
409209003,Aprepitant 125mg capsules,409209003
37303211000001101,Aprepitant 125mg capsules,37303211000001101
37249211000001100,Aprepitant 125mg capsules,37249211000001100
37171811000001104,Aprepitant 125mg capsules,37171811000001104
38076211000001105,Aprepitant 125mg capsules,38076211000001105
37246411000001108,Aprepitant 125mg capsules,37246411000001108
35902711000001108,Aprepitant 125mg capsules and Aprepitant 80mg capsules,35902711000001108
37303711000001108,Aprepitant 125mg capsules and Aprepitant 80mg capsules,37303711000001108
37259711000001105,Aprepitant 125mg capsules and Aprepitant 80mg capsules,37259711000001105
37214911000001102,Aprepitant 125mg capsules and Aprepitant 80mg capsules,37214911000001102
38076611000001107,Aprepitant 125mg capsules and Aprepitant 80mg capsules,38076611000001107
37250611000001107,Aprepitant 125mg capsules and Aprepitant 80mg capsules,37250611000001107
